id,full_product,product,grouped_product,level,color,size,fit,style,application,weather,season,print,adventurous,pregnant,stock,deliveries,sales,publishable,brand,brand_origin
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,black,M,straight,classic,night,warm,7,smooth,1,0,0,682,440,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,black,L,straight,classic,night,warm,7,smooth,1,0,0,440,198,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,coral,XS,straight,classic,night,warm,7,smooth,1,0,0,2837,1561,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,blue_dark,XS,straight,classic,night,warm,7,smooth,1,0,0,2463,1253,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,garnet,XS,straight,classic,night,warm,7,smooth,1,0,0,2353,1166,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,mustand,L,straight,classic,night,warm,7,smooth,1,0,0,242,176,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,mustand,S,straight,classic,night,warm,7,smooth,1,0,0,1100,594,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,mustand,M,straight,classic,night,warm,7,smooth,1,0,0,1166,418,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,white,S,straight,classic,night,warm,7,smooth,1,0,0,2969,1561,False,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,white,M,straight,classic,night,warm,7,smooth,1,0,0,1275,660,False,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,white,L,straight,classic,night,warm,7,smooth,1,0,0,594,330,False,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,garnet,S,straight,classic,night,warm,7,smooth,1,0,0,3123,1979,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,garnet,M,straight,classic,night,warm,7,smooth,1,0,0,1473,748,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,garnet,L,straight,classic,night,warm,7,smooth,1,0,0,748,440,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,black,S,straight,classic,night,warm,7,smooth,1,0,0,1100,616,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,coral,M,straight,classic,night,warm,7,smooth,1,0,0,2331,836,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,coral,L,straight,classic,night,warm,7,smooth,1,0,0,1056,462,True,BRAND60,WHOLE_SALE
48a3221b-d0a1-459d-b4ad-acd6ee4aa0f2,intime top charlior ,top,upper,2,coral,S,straight,classic,night,warm,7,smooth,1,0,0,4090,2177,True,BRAND60,WHOLE_SALE
48aa3157-1cb6-4f1e-bc47-fb8b9398ef58,orna pant palazzo ,straight_pant,lower,1,blue_dark,XL,loose,street,freetime,cold,9,smooth,1,0,0,374,154,True,BRAND54,MAINSTREAM
48aa3157-1cb6-4f1e-bc47-fb8b9398ef58,orna pant palazzo ,straight_pant,lower,1,blue_dark,M,loose,street,freetime,cold,9,smooth,1,0,0,418,176,True,BRAND54,MAINSTREAM
48aa3157-1cb6-4f1e-bc47-fb8b9398ef58,orna pant palazzo ,straight_pant,lower,1,blue_dark,L,loose,street,freetime,cold,9,smooth,1,0,0,440,220,True,BRAND54,MAINSTREAM
48aa3157-1cb6-4f1e-bc47-fb8b9398ef58,orna pant palazzo ,straight_pant,lower,1,blue_dark,S,loose,street,freetime,cold,9,smooth,1,0,0,110,22,True,BRAND54,MAINSTREAM
48aa3157-1cb6-4f1e-bc47-fb8b9398ef58,orna pant palazzo ,straight_pant,lower,1,blue_dark,XS,loose,street,freetime,cold,9,smooth,1,0,0,110,0,True,BRAND54,MAINSTREAM
48aa3157-1cb6-4f1e-bc47-fb8b9398ef58,orna pant palazzo ,straight_pant,lower,1,blue_dark,XXL,loose,street,freetime,cold,9,smooth,1,0,0,176,44,True,BRAND54,MAINSTREAM
48b08f83-f37f-4430-8534-12f884585cd2,heart shirt tie,shirt,upper,2,black,XXL,straight,street,freetime,cold,9,other,1,1,0,418,44,True,BRAND134,MAINSTREAM
48b08f83-f37f-4430-8534-12f884585cd2,heart shirt tie,shirt,upper,2,black,XXXL,straight,street,freetime,cold,9,other,1,1,0,352,154,True,BRAND134,MAINSTREAM
48b26ba7-4030-4b39-974f-fdfa355510ba,eli jeans flow,cigarette_jean,lower,1,blue_dark,XXL,tight,casual,freetime,cold,7,smooth,0,0,0,0,0,True,BRAND121,NO_MAINSTREAM
48b26ba7-4030-4b39-974f-fdfa355510ba,eli jeans flow,cigarette_jean,lower,1,blue_dark,XL,tight,casual,freetime,cold,7,smooth,0,0,0,352,44,True,BRAND121,NO_MAINSTREAM
48b26ba7-4030-4b39-974f-fdfa355510ba,eli jeans flow,cigarette_jean,lower,1,blue_dark,S,tight,casual,freetime,cold,7,smooth,0,0,0,836,308,True,BRAND121,NO_MAINSTREAM
48b26ba7-4030-4b39-974f-fdfa355510ba,eli jeans flow,cigarette_jean,lower,1,blue_dark,M,tight,casual,freetime,cold,7,smooth,0,0,0,1144,286,True,BRAND121,NO_MAINSTREAM
48b26ba7-4030-4b39-974f-fdfa355510ba,eli jeans flow,cigarette_jean,lower,1,blue_dark,L,tight,casual,freetime,cold,7,smooth,0,0,0,1078,154,True,BRAND121,NO_MAINSTREAM
48c25435-cac6-437a-9b4b-f93f7ded89e4,hyaden dress colorfull ,knitted_dress,dress_jump_playsuits,1,blue_dark,XXXL,loose,classic,freetime,cold,8,other,1,0,0,110,66,True,BRAND166,NO_MAINSTREAM
48c25435-cac6-437a-9b4b-f93f7ded89e4,hyaden dress colorfull ,knitted_dress,dress_jump_playsuits,1,blue_dark,XXL,loose,classic,freetime,cold,8,other,1,0,0,264,44,True,BRAND166,NO_MAINSTREAM
48c25435-cac6-437a-9b4b-f93f7ded89e4,hyaden dress colorfull ,knitted_dress,dress_jump_playsuits,1,blue_dark,XS,loose,classic,freetime,cold,8,other,1,0,0,132,66,True,BRAND166,NO_MAINSTREAM
48c25435-cac6-437a-9b4b-f93f7ded89e4,hyaden dress colorfull ,knitted_dress,dress_jump_playsuits,1,blue_dark,XL,loose,classic,freetime,cold,8,other,1,0,0,352,132,True,BRAND166,NO_MAINSTREAM
48c25435-cac6-437a-9b4b-f93f7ded89e4,hyaden dress colorfull ,knitted_dress,dress_jump_playsuits,1,blue_dark,S,loose,classic,freetime,cold,8,other,1,0,0,0,0,True,BRAND166,NO_MAINSTREAM
48c25435-cac6-437a-9b4b-f93f7ded89e4,hyaden dress colorfull ,knitted_dress,dress_jump_playsuits,1,blue_dark,M,loose,classic,freetime,cold,8,other,1,0,0,506,220,True,BRAND166,NO_MAINSTREAM
48c25435-cac6-437a-9b4b-f93f7ded89e4,hyaden dress colorfull ,knitted_dress,dress_jump_playsuits,1,blue_dark,L,loose,classic,freetime,cold,8,other,1,0,0,616,242,True,BRAND166,NO_MAINSTREAM
48d2ebca-c07f-40be-9571-ff1fba20a541,polly pant check ,chino_pant,lower,1,brown_light,XXXL,straight,minimal,work,cold,8,squared,1,0,0,1100,418,True,BRAND130,MAINSTREAM
48d2ebca-c07f-40be-9571-ff1fba20a541,polly pant check ,chino_pant,lower,1,brown_light,XXL,straight,minimal,work,cold,8,squared,1,0,0,616,330,True,BRAND130,MAINSTREAM
48d2ebca-c07f-40be-9571-ff1fba20a541,polly pant check ,chino_pant,lower,1,brown_light,XL,straight,minimal,work,cold,8,squared,1,0,0,704,396,True,BRAND130,MAINSTREAM
48d2ebca-c07f-40be-9571-ff1fba20a541,polly pant check ,chino_pant,lower,1,brown_light,M,straight,minimal,work,cold,8,squared,1,0,0,3101,1122,True,BRAND130,MAINSTREAM
48d2ebca-c07f-40be-9571-ff1fba20a541,polly pant check ,chino_pant,lower,1,brown_light,L,straight,minimal,work,cold,8,squared,1,0,0,814,418,True,BRAND130,MAINSTREAM
48d2ebca-c07f-40be-9571-ff1fba20a541,polly pant check ,chino_pant,lower,1,brown_light,S,straight,minimal,work,cold,8,squared,1,0,0,1649,704,True,BRAND130,MAINSTREAM
48feb738-b923-4d03-ae20-78092cc377b5,cartina skirt knee,tube_skirt,lower,1,black,XL,tight,classic,freetime,cold,8,smooth,1,0,0,880,308,True,BRAND39,MAINSTREAM
48feb738-b923-4d03-ae20-78092cc377b5,cartina skirt knee,tube_skirt,lower,1,black,XXXL,tight,classic,freetime,cold,8,smooth,1,0,0,660,374,True,BRAND39,MAINSTREAM
4906e860-aed2-49ae-8d44-b0fb6870f741,frhatre coat outerwear ,anorak_coat,coats,3,blue_dark,S,straight,classic,freetime,cold,9,smooth,0,0,46,0,0,True,BRAND35,MAINSTREAM
4906e860-aed2-49ae-8d44-b0fb6870f741,frhatre coat outerwear ,anorak_coat,coats,3,blue_dark,XS,straight,classic,freetime,cold,9,smooth,0,0,14,0,0,True,BRAND35,MAINSTREAM
4906e860-aed2-49ae-8d44-b0fb6870f741,frhatre coat outerwear ,anorak_coat,coats,3,blue_dark,XL,straight,classic,freetime,cold,9,smooth,0,0,41,22,0,True,BRAND35,MAINSTREAM
4906e860-aed2-49ae-8d44-b0fb6870f741,frhatre coat outerwear ,anorak_coat,coats,3,blue_dark,XXL,straight,classic,freetime,cold,9,smooth,0,0,20,44,22,True,BRAND35,MAINSTREAM
4906e860-aed2-49ae-8d44-b0fb6870f741,frhatre coat outerwear ,anorak_coat,coats,3,blue_dark,L,straight,classic,freetime,cold,9,smooth,0,0,58,22,0,True,BRAND35,MAINSTREAM
4906e860-aed2-49ae-8d44-b0fb6870f741,frhatre coat outerwear ,anorak_coat,coats,3,blue_dark,M,straight,classic,freetime,cold,9,smooth,0,0,60,0,0,True,BRAND35,MAINSTREAM
49103afd-4bc2-45d0-86b7-c9d10dd6e7b5,geo skirt colorful ,circle_skirt,lower,1,yellow,M,straight,street,freetime,any,7,squared,1,0,0,704,176,True,BRAND113,NO_MAINSTREAM
49103afd-4bc2-45d0-86b7-c9d10dd6e7b5,geo skirt colorful ,circle_skirt,lower,1,yellow,XS,straight,street,freetime,any,7,squared,1,0,0,242,88,True,BRAND113,NO_MAINSTREAM
49103afd-4bc2-45d0-86b7-c9d10dd6e7b5,geo skirt colorful ,circle_skirt,lower,1,yellow,XL,straight,street,freetime,any,7,squared,1,0,0,220,88,True,BRAND113,NO_MAINSTREAM
49103afd-4bc2-45d0-86b7-c9d10dd6e7b5,geo skirt colorful ,circle_skirt,lower,1,yellow,S,straight,street,freetime,any,7,squared,1,0,0,396,110,True,BRAND113,NO_MAINSTREAM
49103afd-4bc2-45d0-86b7-c9d10dd6e7b5,geo skirt colorful ,circle_skirt,lower,1,yellow,L,straight,street,freetime,any,7,squared,1,0,0,198,110,True,BRAND113,NO_MAINSTREAM
491b8dd4-e9d4-4b05-b071-e7acc8e23568,leather jacket sheep ,bomber_jacket,coats,3,camel,XS,loose,street,freetime,cold,9,other,1,0,32,0,0,True,BRAND167,OWN_PRODUCTION
491b8dd4-e9d4-4b05-b071-e7acc8e23568,leather jacket sheep ,bomber_jacket,coats,3,camel,XL,loose,street,freetime,cold,9,other,1,0,27,0,0,True,BRAND167,OWN_PRODUCTION
491b8dd4-e9d4-4b05-b071-e7acc8e23568,leather jacket sheep ,bomber_jacket,coats,3,camel,L,loose,street,freetime,cold,9,other,1,0,22,0,0,True,BRAND167,OWN_PRODUCTION
491b8dd4-e9d4-4b05-b071-e7acc8e23568,leather jacket sheep ,bomber_jacket,coats,3,camel,S,loose,street,freetime,cold,9,other,1,0,10,0,0,True,BRAND167,OWN_PRODUCTION
491b8dd4-e9d4-4b05-b071-e7acc8e23568,leather jacket sheep ,bomber_jacket,coats,3,camel,M,loose,street,freetime,cold,9,other,1,0,4,0,0,True,BRAND167,OWN_PRODUCTION
493f2315-d3aa-41d8-8fab-b916227280f8,dots shirt season ,blouse_shirt,upper,2,brown,S,loose,boho,freetime,any,9,dotted,1,1,1,1056,572,True,BRAND99,WHOLE_SALE
493f2315-d3aa-41d8-8fab-b916227280f8,dots shirt season ,blouse_shirt,upper,2,brown,L,loose,boho,freetime,any,9,dotted,1,1,0,308,198,True,BRAND99,WHOLE_SALE
493f2315-d3aa-41d8-8fab-b916227280f8,dots shirt season ,blouse_shirt,upper,2,brown,M,loose,boho,freetime,any,9,dotted,1,1,0,836,418,True,BRAND99,WHOLE_SALE
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,blue_dark,XL,straight,classic,work,cold,7,smooth,0,0,0,814,198,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,beige,S,straight,classic,work,cold,7,smooth,0,0,0,132,44,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,beige,M,straight,classic,work,cold,7,smooth,0,0,0,176,66,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,beige,L,straight,classic,work,cold,7,smooth,0,0,0,198,66,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,beige,XS,straight,classic,work,cold,7,smooth,0,0,0,44,22,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,beige,XL,straight,classic,work,cold,7,smooth,0,0,0,22,22,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,mustand,XXL,straight,classic,work,cold,7,smooth,0,0,0,0,0,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,mustand,XS,straight,classic,work,cold,7,smooth,0,0,0,0,0,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,mustand,XL,straight,classic,work,cold,7,smooth,0,0,0,0,0,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,beige,XXL,straight,classic,work,cold,7,smooth,0,0,0,44,22,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,mustand,M,straight,classic,work,cold,7,smooth,0,0,0,0,0,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,mustand,L,straight,classic,work,cold,7,smooth,0,0,0,0,0,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,blue_dark,XXL,straight,classic,work,cold,7,smooth,0,0,0,88,22,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,blue_dark,XS,straight,classic,work,cold,7,smooth,0,0,0,154,110,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,blue_dark,S,straight,classic,work,cold,7,smooth,0,0,0,418,220,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,blue_dark,M,straight,classic,work,cold,7,smooth,0,0,0,770,330,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,blue_dark,L,straight,classic,work,cold,7,smooth,0,0,0,418,308,True,BRAND76,MAINSTREAM
495c562f-d2da-4ecc-af1e-1bb8120706fc,nona cardigan short ,cardigan,upper,2,mustand,S,straight,classic,work,cold,7,smooth,0,0,0,0,0,True,BRAND76,MAINSTREAM
496a2722-e76b-42ac-9d2b-0fb6984bca56,mamen top closet ,top,upper,2,white,XXXL,loose,boho,freetime,warm,9,other,1,1,0,176,66,False,BRAND167,OWN_PRODUCTION
496a2722-e76b-42ac-9d2b-0fb6984bca56,mamen top closet ,top,upper,2,white,XXL,loose,boho,freetime,warm,9,other,1,1,0,374,110,False,BRAND167,OWN_PRODUCTION
496a2722-e76b-42ac-9d2b-0fb6984bca56,mamen top closet ,top,upper,2,white,XXL,loose,boho,freetime,warm,9,other,1,1,0,44,0,False,BRAND167,OWN_PRODUCTION
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,beige,L,straight,classic,freetime,warm,7,smooth,1,0,0,1232,440,True,BRAND15,WHOLE_SALE
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,green_light,S,straight,classic,freetime,warm,7,smooth,1,0,0,2573,1253,True,BRAND15,WHOLE_SALE
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,rust,S,straight,classic,freetime,warm,7,smooth,1,0,0,2221,1078,True,BRAND15,WHOLE_SALE
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,rust,M,straight,classic,freetime,warm,7,smooth,1,0,0,1781,748,True,BRAND15,WHOLE_SALE
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,rust,L,straight,classic,freetime,warm,7,smooth,1,0,0,902,330,True,BRAND15,WHOLE_SALE
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,green_light,L,straight,classic,freetime,warm,7,smooth,1,0,0,836,418,True,BRAND15,WHOLE_SALE
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,beige,S,straight,classic,freetime,warm,7,smooth,1,0,0,3079,1166,True,BRAND15,WHOLE_SALE
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,beige,M,straight,classic,freetime,warm,7,smooth,1,0,0,2243,880,True,BRAND15,WHOLE_SALE
4977ae7c-8c0b-47de-a0b4-b0c4cfb3fc34,cerise short summer ,shorts_short,lower,1,green_light,M,straight,classic,freetime,warm,7,smooth,1,0,0,1627,880,True,BRAND15,WHOLE_SALE
49a4fd05-1431-4933-8bdc-6de4e8e442c9,abstract sweater zebra ,sweater,upper,2,khaki,XXL,tight,boho,work,cold,8,camo,1,0,0,110,66,True,BRAND54,MAINSTREAM
49a4fd05-1431-4933-8bdc-6de4e8e442c9,abstract sweater zebra ,sweater,upper,2,khaki,XL,tight,boho,work,cold,8,camo,1,0,0,440,110,True,BRAND54,MAINSTREAM
49a4fd05-1431-4933-8bdc-6de4e8e442c9,abstract sweater zebra ,sweater,upper,2,khaki,M,tight,boho,work,cold,8,camo,1,0,0,462,176,True,BRAND54,MAINSTREAM
49a4fd05-1431-4933-8bdc-6de4e8e442c9,abstract sweater zebra ,sweater,upper,2,khaki,L,tight,boho,work,cold,8,camo,1,0,0,506,242,True,BRAND54,MAINSTREAM
49a4fd05-1431-4933-8bdc-6de4e8e442c9,abstract sweater zebra ,sweater,upper,2,khaki,S,tight,boho,work,cold,8,camo,1,0,0,352,154,True,BRAND54,MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,orange,XXXL,straight,classic,freetime,warm,7,smooth,1,0,0,396,198,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,orange,XL,straight,classic,freetime,warm,7,smooth,1,0,0,682,220,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,orange,S,straight,classic,freetime,warm,7,smooth,1,0,0,1144,242,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,orange,M,straight,classic,freetime,warm,7,smooth,1,0,0,1188,374,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,orange,L,straight,classic,freetime,warm,7,smooth,1,0,1,1429,308,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,mustand,XXXL,straight,classic,freetime,warm,7,smooth,1,0,0,484,220,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,mustand,XXL,straight,classic,freetime,warm,7,smooth,1,0,0,594,132,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,mustand,XS,straight,classic,freetime,warm,7,smooth,1,0,0,616,220,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,mustand,XL,straight,classic,freetime,warm,7,smooth,1,0,0,286,176,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,mustand,S,straight,classic,freetime,warm,7,smooth,1,0,0,1166,308,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,mustand,M,straight,classic,freetime,warm,7,smooth,1,0,0,1297,352,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,mustand,L,straight,classic,freetime,warm,7,smooth,1,0,0,1188,330,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,orange,XXL,straight,classic,freetime,warm,7,smooth,1,0,0,484,176,True,BRAND50,NO_MAINSTREAM
49a58b8d-dcd7-477d-9aea-ad8dcd3bf983,marshiano pant ello,chino_pant,lower,1,orange,XS,straight,classic,freetime,warm,7,smooth,1,0,0,594,154,True,BRAND50,NO_MAINSTREAM
49eafc15-0eb2-4d51-b63c-55357df77634,edhr jeans skinny ,cigarette_jean,lower,1,blue_dark,XS,tight,street,work,any,8,smooth,0,0,0,330,88,True,BRAND9,NO_MAINSTREAM
49eafc15-0eb2-4d51-b63c-55357df77634,edhr jeans skinny ,cigarette_jean,lower,1,blue_dark,S,tight,street,work,any,8,smooth,0,0,0,946,352,True,BRAND9,NO_MAINSTREAM
49eafc15-0eb2-4d51-b63c-55357df77634,edhr jeans skinny ,cigarette_jean,lower,1,blue_dark,M,tight,street,work,any,8,smooth,0,0,0,836,396,True,BRAND9,NO_MAINSTREAM
49eafc15-0eb2-4d51-b63c-55357df77634,edhr jeans skinny ,cigarette_jean,lower,1,blue_dark,L,tight,street,work,any,8,smooth,0,0,0,616,286,True,BRAND9,NO_MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,green_light,XS,loose,boho,freetime,cold,8,smooth,1,0,0,220,88,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,green_light,XL,loose,boho,freetime,cold,8,smooth,1,0,0,66,66,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,green_light,S,loose,boho,freetime,cold,8,smooth,1,0,0,594,308,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,green_light,M,loose,boho,freetime,cold,8,smooth,1,0,0,484,330,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,green_light,L,loose,boho,freetime,cold,8,smooth,1,0,0,308,220,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,camel,XS,loose,boho,freetime,cold,8,smooth,1,0,0,220,88,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,camel,XL,loose,boho,freetime,cold,8,smooth,1,0,0,132,88,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,camel,S,loose,boho,freetime,cold,8,smooth,1,0,0,550,286,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,camel,M,loose,boho,freetime,cold,8,smooth,1,0,0,616,352,True,BRAND102,MAINSTREAM
49fa1ff1-c1c7-408d-89f6-6913c80aacfd,vmmure sweater vneck ,sweater,upper,2,camel,L,loose,boho,freetime,cold,8,smooth,1,0,0,308,220,True,BRAND102,MAINSTREAM
49fc9efe-3d03-478e-9a1f-5414ed5ea69d,millie jumpsuit linen,jumpsuit_jumpsuit,dress_jump_playsuits,1,black,S,straight,boho,freetime,warm,9,smooth,1,0,0,198,88,True,BRAND127,NO_MAINSTREAM
49fc9efe-3d03-478e-9a1f-5414ed5ea69d,millie jumpsuit linen,jumpsuit_jumpsuit,dress_jump_playsuits,1,black,L,straight,boho,freetime,warm,9,smooth,1,0,0,484,286,True,BRAND127,NO_MAINSTREAM
49fc9efe-3d03-478e-9a1f-5414ed5ea69d,millie jumpsuit linen,jumpsuit_jumpsuit,dress_jump_playsuits,1,black,XXL,straight,boho,freetime,warm,9,smooth,1,0,0,132,66,True,BRAND127,NO_MAINSTREAM
49fc9efe-3d03-478e-9a1f-5414ed5ea69d,millie jumpsuit linen,jumpsuit_jumpsuit,dress_jump_playsuits,1,black,XL,straight,boho,freetime,warm,9,smooth,1,0,0,286,198,True,BRAND127,NO_MAINSTREAM
49fc9efe-3d03-478e-9a1f-5414ed5ea69d,millie jumpsuit linen,jumpsuit_jumpsuit,dress_jump_playsuits,1,black,M,straight,boho,freetime,warm,9,smooth,1,0,0,572,220,True,BRAND127,NO_MAINSTREAM
4a334601-7f6e-4a77-aca0-ab22d9623d88,dena pant jegging ,jegging_pant,lower,1,black,XXL,tight,casual,freetime,cold,8,smooth,0,0,0,330,176,True,BRAND13,MAINSTREAM
4a334601-7f6e-4a77-aca0-ab22d9623d88,dena pant jegging ,jegging_pant,lower,1,black,L,tight,casual,freetime,cold,8,smooth,0,0,0,286,132,True,BRAND13,MAINSTREAM
4a334601-7f6e-4a77-aca0-ab22d9623d88,dena pant jegging ,jegging_pant,lower,1,black,XL,tight,casual,freetime,cold,8,smooth,0,0,0,264,198,True,BRAND13,MAINSTREAM
